tempo;erro_little
10.000000;0.00000000000000133227
20.000000;0.00000000000000177636
30.000000;0.00000000000000133227
40.000000;0.00000000000000621725
50.000000;0.00000000000000621725
60.000000;0.00000000000000976996
70.000000;0.00000000000001332268
80.000000;0.00000000000001953993
90.000000;0.00000000000001776357
100.000000;0.00000000000000888178
110.000000;0.00000000000002309264
120.000000;0.00000000000003907985
130.000000;0.00000000000001953993
140.000000;0.00000000000004440892
150.000000;0.00000000000003552714
160.000000;0.00000000000004618528
170.000000;0.00000000000003730349
180.000000;0.00000000000005506706
190.000000;0.00000000000001598721
200.000000;0.00000000000000000000
210.000000;0.00000000000001243450
220.000000;0.00000000000000710543
230.000000;0.00000000000000177636
240.000000;0.00000000000000177636
250.000000;0.00000000000000710543
260.000000;0.00000000000003197442
270.000000;0.00000000000002309264
280.000000;0.00000000000001065814
290.000000;0.00000000000004085621
300.000000;0.00000000000004796163
310.000000;0.00000000000006217249
320.000000;0.00000000000004440892
330.000000;0.00000000000007638334
340.000000;0.00000000000006750156
350.000000;0.00000000000007638334
360.000000;0.00000000000008171241
370.000000;0.00000000000006572520
380.000000;0.00000000000006394885
390.000000;0.00000000000010302870
400.000000;0.00000000000022026825
410.000000;0.00000000000019362290
420.000000;0.00000000000022026825
430.000000;0.00000000000025934810
440.000000;0.00000000000030375702
450.000000;0.00000000000030730973
460.000000;0.00000000000029842795
470.000000;0.00000000000027000624
480.000000;0.00000000000023092639
490.000000;0.00000000000020961011
500.000000;0.00000000000021138646
510.000000;0.00000000000013855583
520.000000;0.00000000000010658141
530.000000;0.00000000000007460699
540.000000;0.00000000000014566126
550.000000;0.00000000000012434498
560.000000;0.00000000000006394885
570.000000;0.00000000000008704149
580.000000;0.00000000000014388490
590.000000;0.00000000000005329071
600.000000;0.00000000000006572520
610.000000;0.00000000000002664535
620.000000;0.00000000000000532907
630.000000;0.00000000000005151435
640.000000;0.00000000000000355271
650.000000;0.00000000000006217249
660.000000;0.00000000000004440892
670.000000;0.00000000000002842171
680.000000;0.00000000000014033219
690.000000;0.00000000000022204460
700.000000;0.00000000000011191048
710.000000;0.00000000000012789769
720.000000;0.00000000000006572520
730.000000;0.00000000000005861978
740.000000;0.00000000000034638958
750.000000;0.00000000000038014036
760.000000;0.00000000000045830006
770.000000;0.00000000000050270899
780.000000;0.00000000000053290705
790.000000;0.00000000000053645977
800.000000;0.00000000000042454928
810.000000;0.00000000000057376326
820.000000;0.00000000000078514972
830.000000;0.00000000000056132876
840.000000;0.00000000000062705396
850.000000;0.00000000000045830006
860.000000;0.00000000000058975047
870.000000;0.00000000000053823612
880.000000;0.00000000000052402527
890.000000;0.00000000000039612758
900.000000;0.00000000000037303494
910.000000;0.00000000000032329694
920.000000;0.00000000000035704772
930.000000;0.00000000000042277293
940.000000;0.00000000000042277293
950.000000;0.00000000000041922021
960.000000;0.00000000000043876014
970.000000;0.00000000000045474735
980.000000;0.00000000000033928416
990.000000;0.00000000000032329694
1000.000000;0.00000000000029132252
1010.000000;0.00000000000020783375
1020.000000;0.00000000000014388490
1030.000000;0.00000000000014033219
1040.000000;0.00000000000001421085
1050.000000;0.00000000000008881784
1060.000000;0.00000000000005506706
1070.000000;0.00000000000013677948
1080.000000;0.00000000000034994230
1090.000000;0.00000000000018296475
1100.000000;0.00000000000010658141
1110.000000;0.00000000000031086245
1120.000000;0.00000000000063948846
1130.000000;0.00000000000075139894
1140.000000;0.00000000000078514972
1150.000000;0.00000000000079936058
1160.000000;0.00000000000057553962
1170.000000;0.00000000000040500936
1180.000000;0.00000000000053468341
1190.000000;0.00000000000039790393
1200.000000;0.00000000000063238303
1210.000000;0.00000000000069100281
1220.000000;0.00000000000052580162
1230.000000;0.00000000000019895197
1240.000000;0.00000000000009059420
1250.000000;0.00000000000019539925
1260.000000;0.00000000000018474111
1270.000000;0.00000000000015987212
1280.000000;0.00000000000005861978
1290.000000;0.00000000000002842171
1300.000000;0.00000000000004440892
1310.000000;0.00000000000026467717
1320.000000;0.00000000000022026825
1330.000000;0.00000000000016875390
1340.000000;0.00000000000018829382
1350.000000;0.00000000000007105427
1360.000000;0.00000000000004085621
1370.000000;0.00000000000002131628
1380.000000;0.00000000000018474111
1390.000000;0.00000000000005151435
1400.000000;0.00000000000012789769
1410.000000;0.00000000000001953993
1420.000000;0.00000000000014033219
1430.000000;0.00000000000010480505
1440.000000;0.00000000000010835777
1450.000000;0.00000000000018296475
1460.000000;0.00000000000038546943
1470.000000;0.00000000000025046631
1480.000000;0.00000000000022382096
1490.000000;0.00000000000011191048
1500.000000;0.00000000000016697754
1510.000000;0.00000000000044408921
1520.000000;0.00000000000022204460
1530.000000;0.00000000000022826185
1540.000000;0.00000000000024247271
1550.000000;0.00000000000022826185
1560.000000;0.00000000000043343107
1570.000000;0.00000000000037125858
1580.000000;0.00000000000020605739
1590.000000;0.00000000000000710543
1600.000000;0.00000000000017497115
1610.000000;0.00000000000001776357
1620.000000;0.00000000000001865175
1630.000000;0.00000000000002753353
1640.000000;0.00000000000025757174
1650.000000;0.00000000000029043434
1660.000000;0.00000000000017763568
1670.000000;0.00000000000059774408
1680.000000;0.00000000000059774408
1690.000000;0.00000000000064570571
1700.000000;0.00000000000096278541
1710.000000;0.00000000000099209529
1720.000000;0.00000000000082067686
1730.000000;0.00000000000118216548
1740.000000;0.00000000000109778853
1750.000000;0.00000000000113331566
1760.000000;0.00000000000127986510
1770.000000;0.00000000000122835075
1780.000000;0.00000000000109245946
1790.000000;0.00000000000125144339
1800.000000;0.00000000000099742437
1810.000000;0.00000000000087752028
1820.000000;0.00000000000078514972
1830.000000;0.00000000000085531582
1840.000000;0.00000000000065192296
1850.000000;0.00000000000067057471
1860.000000;0.00000000000103117515
1870.000000;0.00000000000082245322
1880.000000;0.00000000000074518169
1890.000000;0.00000000000081090690
1900.000000;0.00000000000077982065
1910.000000;0.00000000000091215924
1920.000000;0.00000000000077005069
1930.000000;0.00000000000066968653
1940.000000;0.00000000000073985262
1950.000000;0.00000000000054356519
1960.000000;0.00000000000071143091
1970.000000;0.00000000000066435746
1980.000000;0.00000000000056665783
1990.000000;0.00000000000050892623
2000.000000;0.00000000000077449158
2010.000000;0.00000000000051691984
2020.000000;0.00000000000033306691
2030.000000;0.00000000000035971226
2040.000000;0.00000000000048139270
2050.000000;0.00000000000065281114
2060.000000;0.00000000000077182705
2070.000000;0.00000000000007283063
2080.000000;0.00000000000050892623
2090.000000;0.00000000000050803806
2100.000000;0.00000000000047162274
2110.000000;0.00000000000110844667
2120.000000;0.00000000000110844667
2130.000000;0.00000000000124167343
2140.000000;0.00000000000142730272
2150.000000;0.00000000000110489395
2160.000000;0.00000000000177546866
2170.000000;0.00000000000180921944
2180.000000;0.00000000000190603089
2190.000000;0.00000000000235722553
2200.000000;0.00000000000248601140
2210.000000;0.00000000000271960232
2220.000000;0.00000000000221422880
2230.000000;0.00000000000206146211
2240.000000;0.00000000000209432471
2250.000000;0.00000000000266719979
2260.000000;0.00000000000260147459
2270.000000;0.00000000000251620946
2280.000000;0.00000000000274624767
2290.000000;0.00000000000283417734
2300.000000;0.00000000000271072054
2310.000000;0.00000000000216715534
2320.000000;0.00000000000232169839
2330.000000;0.00000000000232880382
2340.000000;0.00000000000277111667
2350.000000;0.00000000000264765987
2360.000000;0.00000000000297006864
2370.000000;0.00000000000304822834
2380.000000;0.00000000000265121258
2390.000000;0.00000000000262545541
2400.000000;0.00000000000235278463
2410.000000;0.00000000000209876561
2420.000000;0.00000000000207656115
2430.000000;0.00000000000183941751
2440.000000;0.00000000000155075952
2450.000000;0.00000000000143796086
2460.000000;0.00000000000099742437
2470.000000;0.00000000000114397380
2480.000000;0.00000000000051425531
2490.000000;0.00000000000045563553
2500.000000;0.00000000000035615955
2510.000000;0.00000000000044497739
2520.000000;0.00000000000060929040
2530.000000;0.00000000000054445337
2540.000000;0.00000000000058353322
2550.000000;0.00000000000073718809
2560.000000;0.00000000000056221694
2570.000000;0.00000000000018740565
2580.000000;0.00000000000012967405
2590.000000;0.00000000000034461323
2600.000000;0.00000000000010125234
2610.000000;0.00000000000010835777
2620.000000;0.00000000000005950795
2630.000000;0.00000000000025401903
2640.000000;0.00000000000017674751
2650.000000;0.00000000000015276669
2660.000000;0.00000000000028688163
2670.000000;0.00000000000003552714
2680.000000;0.00000000000013056223
2690.000000;0.00000000000034638958
2700.000000;0.00000000000043520743
2710.000000;0.00000000000048760995
2720.000000;0.00000000000052136073
2730.000000;0.00000000000070521367
2740.000000;0.00000000000096012087
2750.000000;0.00000000000134381395
2760.000000;0.00000000000121325172
2770.000000;0.00000000000070432549
2780.000000;0.00000000000069633188
2790.000000;0.00000000000086775032
2800.000000;0.00000000000045385917
2810.000000;0.00000000000080024876
2820.000000;0.00000000000063593575
2830.000000;0.00000000000075761619
2840.000000;0.00000000000095834451
2850.000000;0.00000000000111377574
2860.000000;0.00000000000109512399
2870.000000;0.00000000000111377574
2880.000000;0.00000000000053201887
2890.000000;0.00000000000093791641
2900.000000;0.00000000000050803806
2910.000000;0.00000000000035793590
2920.000000;0.00000000000036948222
2930.000000;0.00000000000100541797
2940.000000;0.00000000000104272146
2950.000000;0.00000000000150723878
2960.000000;0.00000000000133670852
2970.000000;0.00000000000113864473
2980.000000;0.00000000000058086869
2990.000000;0.00000000000088107299
3000.000000;0.00000000000143174361
3010.000000;0.00000000000134114941
3020.000000;0.00000000000139444012
3030.000000;0.00000000000136335387
3040.000000;0.00000000000158362212
3050.000000;0.00000000000185451654
3060.000000;0.00000000000167954539
3070.000000;0.00000000000124256161
3080.000000;0.00000000000067146289
3090.000000;0.00000000000031352698
3100.000000;0.00000000000034816594
3110.000000;0.00000000000043964832
3120.000000;0.00000000000039968029
3130.000000;0.00000000000036770587
3140.000000;0.00000000000057553962
3150.000000;0.00000000000056488147
3160.000000;0.00000000000003463896
3170.000000;0.00000000000017763568
3180.000000;0.00000000000007194245
3190.000000;0.00000000000036770587
3200.000000;0.00000000000055777605
3210.000000;0.00000000000081890050
3220.000000;0.00000000000056310512
3230.000000;0.00000000000064570571
3240.000000;0.00000000000076916251
3250.000000;0.00000000000064748207
3260.000000;0.00000000000001065814
3270.000000;0.00000000000058619776
3280.000000;0.00000000000102318154
3290.000000;0.00000000000078514972
3300.000000;0.00000000000073985262
3310.000000;0.00000000000012789769
3320.000000;0.00000000000029309888
3330.000000;0.00000000000019717561
3340.000000;0.00000000000060840222
3350.000000;0.00000000000113686838
3360.000000;0.00000000000124433797
3370.000000;0.00000000000154543045
3380.000000;0.00000000000147704071
3390.000000;0.00000000000123456800
3400.000000;0.00000000000094591002
3410.000000;0.00000000000114219745
3420.000000;0.00000000000098943076
3430.000000;0.00000000000087574392
3440.000000;0.00000000000117683641
3450.000000;0.00000000000119904087
3460.000000;0.00000000000123279165
3470.000000;0.00000000000101874065
3480.000000;0.00000000000164313008
3490.000000;0.00000000000165378822
3500.000000;0.00000000000149746882
3510.000000;0.00000000000155697677
3520.000000;0.00000000000150013335
3530.000000;0.00000000000111288756
3540.000000;0.00000000000069810824
3550.000000;0.00000000000042099657
3560.000000;0.00000000000007105427
3570.000000;0.00000000000010569323
3580.000000;0.00000000000041566750
3590.000000;0.00000000000048672177
3600.000000;0.00000000000083311136
3610.000000;0.00000000000125410793
3620.000000;0.00000000000162714286
3630.000000;0.00000000000190425453
3640.000000;0.00000000000171773706
3650.000000;0.00000000000185362836
3660.000000;0.00000000000198685512
3670.000000;0.00000000000173194792
3680.000000;0.00000000000152944324
3690.000000;0.00000000000030908609
3700.000000;0.00000000000052668980
3710.000000;0.00000000000030819791
3720.000000;0.00000000000003286260
3730.000000;0.00000000000076827433
3740.000000;0.00000000000051159077
3750.000000;0.00000000000104893871
3760.000000;0.00000000000044675375
3770.000000;0.00000000000049382720
3780.000000;0.00000000000064748207
3790.000000;0.00000000000081978868
3800.000000;0.00000000000084821039
3810.000000;0.00000000000033484326
3820.000000;0.00000000000052313709
3830.000000;0.00000000000066791017
3840.000000;0.00000000000088729024
3850.000000;0.00000000000097610808
3860.000000;0.00000000000063593575
3870.000000;0.00000000000044586557
3880.000000;0.00000000000049560356
3890.000000;0.00000000000079403151
3900.000000;0.00000000000075850437
3910.000000;0.00000000000106492593
3920.000000;0.00000000000111644027
3930.000000;0.00000000000114486198
3940.000000;0.00000000000118571819
3950.000000;0.00000000000122568622
3960.000000;0.00000000000101429976
3970.000000;0.00000000000134736666
3980.000000;0.00000000000117417187
3990.000000;0.00000000000116529009
4000.000000;0.00000000000104272146
4010.000000;0.00000000000118749455
4020.000000;0.00000000000103206332
4030.000000;0.00000000000151079149
4040.000000;0.00000000000171151981
4050.000000;0.00000000000168043357
4060.000000;0.00000000000171507253
4070.000000;0.00000000000214495088
4080.000000;0.00000000000233768560
4090.000000;0.00000000000248512322
4100.000000;0.00000000000242295073
4110.000000;0.00000000000224975594
4120.000000;0.00000000000312105897
4130.000000;0.00000000000329869465
4140.000000;0.00000000000233590924
4150.000000;0.00000000000210853557
4160.000000;0.00000000000183852933
4170.000000;0.00000000000239541720
4180.000000;0.00000000000252686760
4190.000000;0.00000000000311572990
4200.000000;0.00000000000315658610
4210.000000;0.00000000000383337806
4220.000000;0.00000000000444089210
4230.000000;0.00000000000415578683
4240.000000;0.00000000000523314725
4250.000000;0.00000000000515321119
4260.000000;0.00000000000448707738
4270.000000;0.00000000000633715302
4280.000000;0.00000000000670397071
4290.000000;0.00000000000645883347
4300.000000;0.00000000000529087885
4310.000000;0.00000000000512834220
4320.000000;0.00000000000573674441
4330.000000;0.00000000000611777295
4340.000000;0.00000000000599076344
4350.000000;0.00000000000579092330
4360.000000;0.00000000000634958752
4370.000000;0.00000000000605204775
4380.000000;0.00000000000723598959
4390.000000;0.00000000000704059033
4400.000000;0.00000000000725464133
4410.000000;0.00000000000786393173
4420.000000;0.00000000000865796324
4430.000000;0.00000000000779287745
4440.000000;0.00000000000712763182
4450.000000;0.00000000000786304355
4460.000000;0.00000000000856648086
4470.000000;0.00000000000865796324
4480.000000;0.00000000000960742597
4490.000000;0.00000000000987476767
4500.000000;0.00000000000927879995
4510.000000;0.00000000000882405260
4520.000000;0.00000000000719246884
4530.000000;0.00000000000786837262
4540.000000;0.00000000000748290319
4550.000000;0.00000000000821387403
4560.000000;0.00000000000807354184
4570.000000;0.00000000000763211716
4580.000000;0.00000000000807354184
4590.000000;0.00000000000890754137
4600.000000;0.00000000000923083832
4610.000000;0.00000000000831157365
4620.000000;0.00000000000837196978
4630.000000;0.00000000000917044218
4640.000000;0.00000000001050803888
4650.000000;0.00000000001156319485
4660.000000;0.00000000001156141849
4670.000000;0.00000000001246380776
4680.000000;0.00000000001248601222
4690.000000;0.00000000001166888808
4700.000000;0.00000000001186162280
4710.000000;0.00000000001240518799
4720.000000;0.00000000001247713044
4730.000000;0.00000000001266453609
4740.000000;0.00000000001295674679
4750.000000;0.00000000001321076581
4760.000000;0.00000000001336619704
4770.000000;0.00000000001395861204
4780.000000;0.00000000001357047807
4790.000000;0.00000000001343458678
4800.000000;0.00000000001407762795
4810.000000;0.00000000001374544922
4820.000000;0.00000000001408917427
4830.000000;0.00000000001408384520
4840.000000;0.00000000001411581962
4850.000000;0.00000000001470912281
4860.000000;0.00000000001514877113
4870.000000;0.00000000001532018956
